"item","state","centre","zoneCode","date","volMoving","xPosition"
"Maize White","Kano","Galadima",4,2010-12-01,8.24,20
"Maize Yellow","Kano","Galadima",4,2010-06-01,23.78,12
"Maize Yellow","Kano","Galadima",4,2010-12-01,21.87,20
"Sorghum","Kano","Galadima",4,2010-06-01,33.09,12
"Sorghum","Kano","Galadima",4,2010-12-01,8.77,20
"Cement Dangote","Borno","Gamboru",6,2010-06-01,1.14,14
"Cement Dangote","Borno","Gamboru",6,2010-12-01,3.12,22
"Drink Swan Water Bottle","Borno","Gamboru",6,2010-06-01,54.09,14
"Drink Swan Water Bottle","Borno","Gamboru",6,2010-12-01,36.74,22
"Maize White","Borno","Gamboru",6,2010-06-01,9.87,14
"Maize White","Borno","Gamboru",6,2010-12-01,12.43,22
"Rice Imported","Borno","Gamboru",6,2010-06-01,10.42,14
"Rice Imported","Borno","Gamboru",6,2010-12-01,11.92,22
"Rice Local","Borno","Gamboru",6,2010-06-01,6.49,14
"Rice Local","Borno","Gamboru",6,2010-12-01,7.56,22
"Sorghum","Borno","Gamboru",6,2010-06-01,1.94,14
"Sorghum","Borno","Gamboru",6,2010-12-01,12.24,22
"Drink Swan Water Bottle","Ogun","Ganiyatu",1,2010-06-01,33.87,9
"Drink Swan Water Bottle","Ogun","Ganiyatu",1,2010-12-01,29.84,17
"Maize White","Ogun","Ganiyatu",1,2009-12-01,18.68,1
"Maize White","Ogun","Ganiyatu",1,2010-06-01,16.7,9
"Maize White","Ogun","Ganiyatu",1,2010-12-01,18.43,17
"Maize Yellow","Ogun","Ganiyatu",1,2009-12-01,7.15,1
"Maize Yellow","Ogun","Ganiyatu",1,2010-06-01,7.83,9
"Maize Yellow","Ogun","Ganiyatu",1,2010-12-01,15.99,17
"Rice Imported","Ogun","Ganiyatu",1,2010-06-01,8.71,9
"Rice Imported","Ogun","Ganiyatu",1,2010-12-01,21.07,17
"Sorghum","Ogun","Ganiyatu",1,2009-12-01,13.7,1
"Sorghum","Ogun","Ganiyatu",1,2010-06-01,33.43,9
"Sorghum","Ogun","Ganiyatu",1,2010-12-01,27.89,17
"Cement Dangote","Adamawa","Ganye",6,2009-12-01,4.06,6
"Cement Dangote","Adamawa","Ganye",6,2010-06-01,54.51,14
"Cement Dangote","Adamawa","Ganye",6,2010-12-01,38.9,22
"Cement Dangote","Adamawa","Ganye",6,2011-06-01,10.2,30
"Cement Dangote","Adamawa","Ganye",6,2011-12-01,12.65,38
"Drink Swan Water Bottle","Adamawa","Ganye",6,2010-06-01,8.21,14
"Drink Swan Water Bottle","Adamawa","Ganye",6,2010-12-01,24.72,22
"Drink Swan Water Bottle","Adamawa","Ganye",6,2011-06-01,24.25,30
"Drink Swan Water Bottle","Adamawa","Ganye",6,2011-12-01,5.11,38
"Drink Swan Water Bottle","Adamawa","Ganye",6,2012-12-01,6.03,54
"Maize White","Adamawa","Ganye",6,2009-12-01,36.1,6
"Maize White","Adamawa","Ganye",6,2010-06-01,16.64,14
"Maize White","Adamawa","Ganye",6,2010-12-01,17.79,22
"Maize White","Adamawa","Ganye",6,2011-06-01,16.96,30
"Maize White","Adamawa","Ganye",6,2011-12-01,21.73,38
"Maize White","Adamawa","Ganye",6,2012-12-01,16.05,54
"Maize Yellow","Adamawa","Ganye",6,2009-12-01,22.89,6
"Maize Yellow","Adamawa","Ganye",6,2010-06-01,18.14,14
"Maize Yellow","Adamawa","Ganye",6,2010-12-01,23.29,22
"Maize Yellow","Adamawa","Ganye",6,2011-06-01,19.8,30
"Maize Yellow","Adamawa","Ganye",6,2011-12-01,13.13,38
"Maize Yellow","Adamawa","Ganye",6,2012-12-01,12.35,54
"Rice Imported","Adamawa","Ganye",6,2009-12-01,67.8,6
"Rice Imported","Adamawa","Ganye",6,2010-06-01,16.41,14
"Rice Imported","Adamawa","Ganye",6,2010-12-01,26.91,22
"Rice Imported","Adamawa","Ganye",6,2011-06-01,24.9,30
"Rice Imported","Adamawa","Ganye",6,2011-12-01,11.9,38
"Rice Imported","Adamawa","Ganye",6,2012-12-01,11.11,54
"Rice Local","Adamawa","Ganye",6,2009-12-01,43.66,6
"Rice Local","Adamawa","Ganye",6,2010-06-01,17.37,14
"Rice Local","Adamawa","Ganye",6,2010-12-01,30.47,22
"Rice Local","Adamawa","Ganye",6,2011-06-01,32.39,30
"Rice Local","Adamawa","Ganye",6,2011-12-01,19.38,38
"Rice Local","Adamawa","Ganye",6,2012-12-01,13.47,54
"Sorghum","Adamawa","Ganye",6,2009-12-01,26.61,6
"Sorghum","Adamawa","Ganye",6,2010-06-01,48.97,14
"Sorghum","Adamawa","Ganye",6,2010-12-01,40.91,22
"Sorghum","Adamawa","Ganye",6,2011-06-01,21.67,30
"Sorghum","Adamawa","Ganye",6,2011-12-01,16.66,38
"Sorghum","Adamawa","Ganye",6,2012-12-01,9.73,54
"Cement Dangote","Sokoto","Garba Magaji",4,2009-12-01,2.44,4
"Cement Dangote","Sokoto","Garba Magaji",4,2010-06-01,39.05,12
"Cement Dangote","Sokoto","Garba Magaji",4,2010-12-01,33.57,20
"Drink Swan Water Bottle","Sokoto","Garba Magaji",4,2009-12-01,11.9,4
"Drink Swan Water Bottle","Sokoto","Garba Magaji",4,2010-06-01,32.61,12
"Drink Swan Water Bottle","Sokoto","Garba Magaji",4,2010-12-01,31.23,20
"Maize White","Sokoto","Garba Magaji",4,2009-12-01,13.94,4
"Maize White","Sokoto","Garba Magaji",4,2010-06-01,32.75,12
"Maize White","Sokoto","Garba Magaji",4,2010-12-01,27.14,20
"Maize Yellow","Sokoto","Garba Magaji",4,2009-12-01,24.94,4
"Maize Yellow","Sokoto","Garba Magaji",4,2010-06-01,12.44,12
"Maize Yellow","Sokoto","Garba Magaji",4,2010-12-01,18.11,20
"Rice Imported","Sokoto","Garba Magaji",4,2010-06-01,10.69,12
"Rice Imported","Sokoto","Garba Magaji",4,2010-12-01,10.03,20
"Rice Local","Sokoto","Garba Magaji",4,2010-06-01,47.98,12
"Rice Local","Sokoto","Garba Magaji",4,2010-12-01,35.98,20
"Sorghum","Sokoto","Garba Magaji",4,2009-12-01,25.98,4
"Sorghum","Sokoto","Garba Magaji",4,2010-06-01,15.72,12
"Sorghum","Sokoto","Garba Magaji",4,2010-12-01,21.67,20
"Maize White","Bauchi","Gare",6,2010-06-01,23.6,14
"Maize White","Bauchi","Gare",6,2010-12-01,19.97,22
"Maize Yellow","Bauchi","Gare",6,2010-06-01,6.11,14
"Maize Yellow","Bauchi","Gare",6,2010-12-01,22.36,22
"Sorghum","Yobe","Garin grema",6,2009-12-01,4.35,6
"Sorghum","Yobe","Garin grema",6,2010-06-01,1.65,14
"Cement Dangote","FCT","Garki",5,2010-06-01,4.06,13
"Cement Dangote","FCT","Garki",5,2010-12-01,2.83,21
"Cement Dangote","FCT","Garki",5,2011-06-01,8.9,29
"Cement Dangote","FCT","Garki",5,2011-12-01,10.33,37
"Cement Dangote","FCT","Garki",5,2012-12-01,42.09,53
"Drink Swan Water Bottle","FCT","Garki",5,2011-06-01,2.72,29
"Drink Swan Water Bottle","FCT","Garki",5,2012-12-01,13.47,53
"Maize White","FCT","Garki",5,2010-06-01,11.31,13
"Maize White","FCT","Garki",5,2010-12-01,9.64,21
"Maize White","FCT","Garki",5,2011-06-01,20.34,29
"Maize White","FCT","Garki",5,2011-12-01,21.96,37
"Maize White","FCT","Garki",5,2012-12-01,26.08,53
"Maize Yellow","FCT","Garki",5,2010-06-01,10.66,13
"Maize Yellow","FCT","Garki",5,2010-12-01,15.26,21
"Maize Yellow","FCT","Garki",5,2011-06-01,25.05,29
"Maize Yellow","FCT","Garki",5,2011-12-01,24.54,37
"Maize Yellow","FCT","Garki",5,2012-12-01,13.99,53
"Rice Imported","FCT","Garki",5,2010-06-01,4.45,13
"Rice Imported","FCT","Garki",5,2010-12-01,3.18,21
"Rice Imported","FCT","Garki",5,2011-06-01,2.67,29
"Rice Imported","FCT","Garki",5,2011-12-01,6.53,37
"Rice Imported","FCT","Garki",5,2012-12-01,9.56,53
"Rice Local","FCT","Garki",5,2010-06-01,7.47,13
"Rice Local","FCT","Garki",5,2010-12-01,7.73,21
"Rice Local","FCT","Garki",5,2011-06-01,6.73,29
"Rice Local","FCT","Garki",5,2011-12-01,8.83,37
"Rice Local","FCT","Garki",5,2012-12-01,5.74,53
"Sorghum","FCT","Garki",5,2010-06-01,8.17,13
"Sorghum","FCT","Garki",5,2010-12-01,8.02,21
"Sorghum","FCT","Garki",5,2011-06-01,9.43,29
"Sorghum","FCT","Garki",5,2011-12-01,9.63,37
"Sorghum","FCT","Garki",5,2012-12-01,14.7,53
"Drink Swan Water Bottle","Yobe","Gashua",6,2009-12-01,5.51,6
"Drink Swan Water Bottle","Yobe","Gashua",6,2010-06-01,30.36,14
"Drink Swan Water Bottle","Yobe","Gashua",6,2010-12-01,25.88,22
"Maize White","Yobe","Gashua",6,2009-12-01,6.13,6
"Maize White","Yobe","Gashua",6,2010-06-01,5.19,14
"Maize White","Yobe","Gashua",6,2010-12-01,11.57,22
"Maize Yellow","Yobe","Gashua",6,2009-12-01,3.58,6
"Maize Yellow","Yobe","Gashua",6,2010-06-01,48.2,14
"Maize Yellow","Yobe","Gashua",6,2010-12-01,45.68,22
"Rice Imported","Yobe","Gashua",6,2010-06-01,5.48,14
"Rice Imported","Yobe","Gashua",6,2010-12-01,10.23,22
"Rice Local","Yobe","Gashua",6,2010-06-01,12.86,14
"Rice Local","Yobe","Gashua",6,2010-12-01,12.37,22
"Sorghum","Yobe","Gashua",6,2009-12-01,5.12,6
"Sorghum","Yobe","Gashua",6,2010-06-01,7.93,14
"Sorghum","Yobe","Gashua",6,2010-12-01,26.92,22
"Cement Dangote","Taraba","Gatama",6,2010-06-01,3.57,14
"Cement Dangote","Taraba","Gatama",6,2010-12-01,12.67,22
"Maize White","Taraba","Gatama",6,2010-06-01,50.02,14
"Maize White","Taraba","Gatama",6,2010-12-01,39.83,22
"Maize Yellow","Taraba","Gatama",6,2010-06-01,48.45,14
"Maize Yellow","Taraba","Gatama",6,2010-12-01,36.24,22
"Sorghum","Taraba","Gatama",6,2010-06-01,21.18,14
"Sorghum","Taraba","Gatama",6,2010-12-01,16.46,22
"Cement Dangote","Kano","Gaya",4,2010-06-01,2.52,12
"Cement Dangote","Kano","Gaya",4,2010-12-01,3.28,20
"Drink Swan Water Bottle","Kano","Gaya",4,2010-06-01,15.25,12
"Drink Swan Water Bottle","Kano","Gaya",4,2010-12-01,12.28,20
"Maize White","Kano","Gaya",4,2010-06-01,4.8,12
"Maize White","Kano","Gaya",4,2010-12-01,8.72,20
"Maize Yellow","Kano","Gaya",4,2010-06-01,5.47,12
"Maize Yellow","Kano","Gaya",4,2010-12-01,11.01,20
"Rice Imported","Kano","Gaya",4,2010-06-01,48.17,12
"Rice Imported","Kano","Gaya",4,2010-12-01,47.89,20
"Rice Local","Kano","Gaya",4,2010-06-01,8.42,12
"Rice Local","Kano","Gaya",4,2010-12-01,6.45,20
"Sorghum","Kano","Gaya",4,2010-06-01,6.31,12
"Sorghum","Kano","Gaya",4,2010-12-01,9.11,20
"Cement Dangote","Benue","Gboko",5,2010-06-01,4.08,13
"Cement Dangote","Benue","Gboko",5,2010-12-01,3.17,21
"Cement Dangote","Benue","Gboko",5,2011-06-01,4.95,29
"Cement Dangote","Benue","Gboko",5,2011-12-01,8.23,37
"Cement Dangote","Benue","Gboko",5,2012-12-01,5.56,53
"Drink Swan Water Bottle","Benue","Gboko",5,2009-12-01,11.18,5
"Drink Swan Water Bottle","Benue","Gboko",5,2010-06-01,4.41,13
"Drink Swan Water Bottle","Benue","Gboko",5,2010-12-01,4,21
"Drink Swan Water Bottle","Benue","Gboko",5,2011-06-01,3.77,29
"Drink Swan Water Bottle","Benue","Gboko",5,2011-12-01,8.63,37
"Drink Swan Water Bottle","Benue","Gboko",5,2012-12-01,7.72,53
"Maize White","Benue","Gboko",5,2010-06-01,21.76,13
"Maize White","Benue","Gboko",5,2010-12-01,15.59,21
"Maize White","Benue","Gboko",5,2011-06-01,5.91,29
"Maize White","Benue","Gboko",5,2011-12-01,9.8,37
"Maize White","Benue","Gboko",5,2012-12-01,15.27,53
"Maize Yellow","Benue","Gboko",5,2010-06-01,11.85,13
"Maize Yellow","Benue","Gboko",5,2010-12-01,8.75,21
"Maize Yellow","Benue","Gboko",5,2011-06-01,5.54,29
"Maize Yellow","Benue","Gboko",5,2011-12-01,7.66,37
"Maize Yellow","Benue","Gboko",5,2012-12-01,14.37,53
"Rice Imported","Benue","Gboko",5,2009-12-01,10.9,5
"Rice Imported","Benue","Gboko",5,2010-06-01,10.07,13
"Rice Imported","Benue","Gboko",5,2010-12-01,46.82,21
"Rice Imported","Benue","Gboko",5,2011-06-01,48.88,29
"Rice Imported","Benue","Gboko",5,2011-12-01,10.7,37
"Rice Imported","Benue","Gboko",5,2012-12-01,10.06,53
"Rice Local","Benue","Gboko",5,2010-06-01,15.13,13
"Rice Local","Benue","Gboko",5,2010-12-01,13.66,21
"Rice Local","Benue","Gboko",5,2011-06-01,15.37,29
"Rice Local","Benue","Gboko",5,2011-12-01,16.56,37
"Rice Local","Benue","Gboko",5,2012-12-01,11.62,53
"Sorghum","Benue","Gboko",5,2009-12-01,17.04,5
"Sorghum","Benue","Gboko",5,2010-06-01,18.96,13
"Sorghum","Benue","Gboko",5,2010-12-01,13.87,21
"Sorghum","Benue","Gboko",5,2011-06-01,13.51,29
"Sorghum","Benue","Gboko",5,2011-12-01,15.19,37
"Sorghum","Benue","Gboko",5,2012-12-01,11.57,53
"Cement Dangote","Bauchi","Giada",6,2009-12-01,3.17,6
"Cement Dangote","Bauchi","Giada",6,2010-06-01,3.78,14
"Drink Swan Water Bottle","Bauchi","Giada",6,2009-12-01,28.3,6
"Rice Imported","Bauchi","Giada",6,2009-12-01,7.1,6
"Rice Local","Bauchi","Giada",6,2009-12-01,3.98,6
"Sorghum","Bauchi","Giada",6,2009-12-01,5.93,6
"Sorghum","Bauchi","Giada",6,2010-06-01,6.23,14
"Maize White","Jigawa","Gidan Adana",4,2009-12-01,2.49,4
"Maize White","Jigawa","Gidan Adana",4,2010-06-01,19.16,12
"Maize White","Jigawa","Gidan Adana",4,2010-12-01,18.07,20
"Maize Yellow","Jigawa","Gidan Adana",4,2009-12-01,0.81,4
"Maize Yellow","Jigawa","Gidan Adana",4,2010-06-01,52.77,12
"Maize Yellow","Jigawa","Gidan Adana",4,2010-12-01,42.62,20
"Rice Imported","Jigawa","Gidan Adana",4,2010-06-01,6.08,12
"Rice Imported","Jigawa","Gidan Adana",4,2010-12-01,8.74,20
"Rice Local","Jigawa","Gidan Adana",4,2010-06-01,4.2,12
"Rice Local","Jigawa","Gidan Adana",4,2010-12-01,9.03,20
"Sorghum","Jigawa","Gidan Adana",4,2009-12-01,2.15,4
"Sorghum","Jigawa","Gidan Adana",4,2010-06-01,17.65,12
"Sorghum","Jigawa","Gidan Adana",4,2010-12-01,32.89,20
"Maize White","Zamfara","Gidan Dan Jatau-Maradun",4,2010-06-01,24.03,12
"Maize White","Zamfara","Gidan Dan Jatau-Maradun",4,2010-12-01,18.43,20
"Maize Yellow","Zamfara","Gidan Dan Jatau-Maradun",4,2010-06-01,4.11,12
"Maize Yellow","Zamfara","Gidan Dan Jatau-Maradun",4,2010-12-01,10.52,20
"Rice Imported","Zamfara","Gidan Dan Jatau-Maradun",4,2010-06-01,4.98,12
"Rice Imported","Zamfara","Gidan Dan Jatau-Maradun",4,2010-12-01,16.43,20
"Rice Local","Zamfara","Gidan Dan Jatau-Maradun",4,2010-06-01,5.82,12
"Rice Local","Zamfara","Gidan Dan Jatau-Maradun",4,2010-12-01,7.73,20
"Sorghum","Zamfara","Gidan Dan Jatau-Maradun",4,2010-06-01,6.38,12
"Sorghum","Zamfara","Gidan Dan Jatau-Maradun",4,2010-12-01,11.88,20
"Cement Dangote","Zamfara","Gidan Tudu-Anka",4,2010-06-01,131.22,12
"Cement Dangote","Zamfara","Gidan Tudu-Anka",4,2010-12-01,102.67,20
"Maize White","Zamfara","Gidan Tudu-Anka",4,2010-06-01,26.17,12
"Maize White","Zamfara","Gidan Tudu-Anka",4,2010-12-01,19.56,20
"Maize Yellow","Zamfara","Gidan Tudu-Anka",4,2010-06-01,9.17,12
"Maize Yellow","Zamfara","Gidan Tudu-Anka",4,2010-12-01,12,20
"Sorghum","Zamfara","Gidan Tudu-Anka",4,2010-06-01,8.34,12
"Sorghum","Zamfara","Gidan Tudu-Anka",4,2010-12-01,12.49,20
"Maize White","Zamfara","Giwa Barunje-Maru",4,2009-12-01,18.39,4
"Maize White","Zamfara","Giwa Barunje-Maru",4,2010-06-01,23.55,12
"Maize White","Zamfara","Giwa Barunje-Maru",4,2010-12-01,19.05,20
"Maize Yellow","Zamfara","Giwa Barunje-Maru",4,2009-12-01,16.24,4
"Maize Yellow","Zamfara","Giwa Barunje-Maru",4,2010-06-01,10.03,12
"Maize Yellow","Zamfara","Giwa Barunje-Maru",4,2010-12-01,10.99,20
"Sorghum","Zamfara","Giwa Barunje-Maru",4,2009-12-01,14.8,4
"Sorghum","Zamfara","Giwa Barunje-Maru",4,2010-06-01,8.32,12
"Sorghum","Zamfara","Giwa Barunje-Maru",4,2010-12-01,11.93,20
"Cement Dangote","Gombe","Goat and Sheep mkt Gombe LGA",6,2010-06-01,12.33,14
"Cement Dangote","Gombe","Goat and Sheep mkt Gombe LGA",6,2010-12-01,13.81,22
"Drink Swan Water Bottle","Gombe","Goat and Sheep mkt Gombe LGA",6,2010-06-01,19.8,14
"Drink Swan Water Bottle","Gombe","Goat and Sheep mkt Gombe LGA",6,2010-12-01,16.44,22
"Maize White","Gombe","Goat and Sheep mkt Gombe LGA",6,2010-06-01,90.56,14
"Maize White","Gombe","Goat and Sheep mkt Gombe LGA",6,2010-12-01,74.85,22
"Maize Yellow","Gombe","Goat and Sheep mkt Gombe LGA",6,2010-06-01,47.12,14
"Sorghum","Gombe","Goat and Sheep mkt Gombe LGA",6,2010-06-01,112.74,14
"Sorghum","Gombe","Goat and Sheep mkt Gombe LGA",6,2010-12-01,97.43,22
"Cement Dangote","Gombe","Gombe",6,2009-12-01,6.02,6
"Cement Dangote","Gombe","Gombe",6,2010-06-01,4.56,14
"Cement Dangote","Gombe","Gombe",6,2010-12-01,2.05,22
"Cement Dangote","Gombe","Gombe",6,2011-06-01,4.32,30
"Cement Dangote","Gombe","Gombe",6,2011-12-01,7.13,38
"Cement Dangote","Gombe","Gombe",6,2012-12-01,11.89,54
"Drink Swan Water Bottle","Gombe","Gombe",6,2009-12-01,14.21,6
"Drink Swan Water Bottle","Gombe","Gombe",6,2010-06-01,45.75,14
"Drink Swan Water Bottle","Gombe","Gombe",6,2010-12-01,53.88,22
"Drink Swan Water Bottle","Gombe","Gombe",6,2011-06-01,26.1,30
"Drink Swan Water Bottle","Gombe","Gombe",6,2011-12-01,14.9,38
"Drink Swan Water Bottle","Gombe","Gombe",6,2012-12-01,7.41,54
"Maize White","Gombe","Gombe",6,2009-12-01,35.59,6
"Maize White","Gombe","Gombe",6,2010-06-01,42.39,14
"Maize White","Gombe","Gombe",6,2010-12-01,35.83,22
"Maize White","Gombe","Gombe",6,2011-06-01,60.15,30
"Maize White","Gombe","Gombe",6,2011-12-01,96.65,38
"Maize White","Gombe","Gombe",6,2012-12-01,54.9,54
"Maize Yellow","Gombe","Gombe",6,2009-12-01,28,6
"Maize Yellow","Gombe","Gombe",6,2010-06-01,21.3,14
"Maize Yellow","Gombe","Gombe",6,2010-12-01,18.1,22
"Maize Yellow","Gombe","Gombe",6,2011-06-01,59.59,30
"Maize Yellow","Gombe","Gombe",6,2011-12-01,60.14,38
"Maize Yellow","Gombe","Gombe",6,2012-12-01,27.49,54
"Rice Imported","Gombe","Gombe",6,2009-12-01,6.45,6
"Rice Imported","Gombe","Gombe",6,2010-06-01,2.59,14
"Rice Imported","Gombe","Gombe",6,2010-12-01,3.87,22
"Rice Imported","Gombe","Gombe",6,2011-06-01,6.15,30
"Rice Imported","Gombe","Gombe",6,2011-12-01,12.64,38
"Rice Imported","Gombe","Gombe",6,2012-06-01,14.19,46
"Rice Imported","Gombe","Gombe",6,2012-12-01,21.56,54
"Rice Local","Gombe","Gombe",6,2009-12-01,5.06,6
"Rice Local","Gombe","Gombe",6,2010-06-01,15.99,14
"Rice Local","Gombe","Gombe",6,2010-12-01,23.22,22
"Rice Local","Gombe","Gombe",6,2011-06-01,27.09,30
"Rice Local","Gombe","Gombe",6,2011-12-01,24.11,38
"Rice Local","Gombe","Gombe",6,2012-12-01,15.43,54
"Sorghum","Gombe","Gombe",6,2009-12-01,13.14,6
"Sorghum","Gombe","Gombe",6,2010-06-01,14.47,14
"Sorghum","Gombe","Gombe",6,2010-12-01,24.72,22
"Sorghum","Gombe","Gombe",6,2011-06-01,37.21,30
"Sorghum","Gombe","Gombe",6,2011-12-01,35.35,38
"Sorghum","Gombe","Gombe",6,2012-12-01,75.23,54
"Cement Dangote","Sokoto","Gombila",4,2010-06-01,49.35,12
"Cement Dangote","Sokoto","Gombila",4,2010-12-01,33.53,20
"Drink Swan Water Bottle","Sokoto","Gombila",4,2010-06-01,12.07,12
"Drink Swan Water Bottle","Sokoto","Gombila",4,2010-12-01,22.49,20
"Maize White","Sokoto","Gombila",4,2009-12-01,6.59,4
"Maize White","Sokoto","Gombila",4,2010-06-01,29.07,12
"Maize White","Sokoto","Gombila",4,2010-12-01,24.57,20
"Maize Yellow","Sokoto","Gombila",4,2009-12-01,8.01,4
"Maize Yellow","Sokoto","Gombila",4,2010-06-01,7.92,12
"Maize Yellow","Sokoto","Gombila",4,2010-12-01,17.35,20
"Rice Imported","Sokoto","Gombila",4,2009-12-01,29.16,4
"Rice Imported","Sokoto","Gombila",4,2010-06-01,9.98,12
"Rice Imported","Sokoto","Gombila",4,2010-12-01,9.71,20
"Rice Local","Sokoto","Gombila",4,2009-12-01,1.63,4
"Rice Local","Sokoto","Gombila",4,2010-06-01,47.76,12
"Rice Local","Sokoto","Gombila",4,2010-12-01,35.87,20
"Sorghum","Sokoto","Gombila",4,2009-12-01,19.32,4
"Sorghum","Sokoto","Gombila",4,2010-06-01,6.72,12
"Sorghum","Sokoto","Gombila",4,2010-12-01,19.77,20
"Cement Dangote","Adamawa","Gulak",6,2010-06-01,8.52,14
"Cement Dangote","Adamawa","Gulak",6,2010-12-01,7.02,22
"Cement Dangote","Adamawa","Gurin",6,2010-06-01,8.93,14
"Cement Dangote","Adamawa","Gurin",6,2010-12-01,7.23,22
"Cement Dangote","Zamfara","Gusau",4,2009-12-01,14.78,4
"Cement Dangote","Zamfara","Gusau",4,2010-06-01,24.25,12
"Cement Dangote","Zamfara","Gusau",4,2010-12-01,55.4,20
"Cement Dangote","Zamfara","Gusau",4,2011-06-01,58.97,28
"Cement Dangote","Zamfara","Gusau",4,2011-12-01,29.39,36
"Cement Dangote","Zamfara","Gusau",4,2012-12-01,9.75,52
"Drink Swan Water Bottle","Zamfara","Gusau",4,2010-06-01,19.04,12
"Drink Swan Water Bottle","Zamfara","Gusau",4,2010-12-01,17.41,20
"Drink Swan Water Bottle","Zamfara","Gusau",4,2011-06-01,24.22,28
"Drink Swan Water Bottle","Zamfara","Gusau",4,2011-12-01,26.81,36
"Drink Swan Water Bottle","Zamfara","Gusau",4,2012-12-01,14.73,52
"Maize White","Zamfara","Gusau",4,2009-12-01,11.17,4
"Maize White","Zamfara","Gusau",4,2010-06-01,6.34,12
"Maize White","Zamfara","Gusau",4,2010-12-01,8.25,20
"Maize White","Zamfara","Gusau",4,2011-06-01,9.09,28
"Maize White","Zamfara","Gusau",4,2011-12-01,9.49,36
"Maize White","Zamfara","Gusau",4,2012-12-01,5.6,52
"Maize Yellow","Zamfara","Gusau",4,2009-12-01,7.97,4
"Maize Yellow","Zamfara","Gusau",4,2010-06-01,9.21,12
"Maize Yellow","Zamfara","Gusau",4,2010-12-01,9.83,20
"Maize Yellow","Zamfara","Gusau",4,2011-06-01,10.56,28
"Maize Yellow","Zamfara","Gusau",4,2011-12-01,9.28,36
"Maize Yellow","Zamfara","Gusau",4,2012-12-01,16.28,52
"Rice Imported","Zamfara","Gusau",4,2010-06-01,4.11,12
"Rice Imported","Zamfara","Gusau",4,2010-12-01,7.96,20
"Rice Imported","Zamfara","Gusau",4,2011-06-01,13.86,28
"Rice Imported","Zamfara","Gusau",4,2011-12-01,16.1,36
"Rice Imported","Zamfara","Gusau",4,2012-12-01,16.4,52
"Rice Local","Zamfara","Gusau",4,2010-06-01,10.14,12
"Rice Local","Zamfara","Gusau",4,2010-12-01,8.66,20
"Rice Local","Zamfara","Gusau",4,2011-06-01,8,28
"Rice Local","Zamfara","Gusau",4,2011-12-01,13.29,36
"Rice Local","Zamfara","Gusau",4,2012-12-01,34.23,52
"Sorghum","Zamfara","Gusau",4,2009-12-01,10.23,4
"Sorghum","Zamfara","Gusau",4,2010-06-01,23.74,12
"Sorghum","Zamfara","Gusau",4,2010-12-01,21.79,20
"Sorghum","Zamfara","Gusau",4,2011-06-01,10.4,28
"Sorghum","Zamfara","Gusau",4,2011-12-01,9.93,36
"Sorghum","Zamfara","Gusau",4,2012-12-01,13.24,52
"Cement Dangote","Zamfara","Gusau mkt Gusau LGA",4,2010-06-01,131.21,12
"Cement Dangote","Zamfara","Gusau mkt Gusau LGA",4,2010-12-01,102.67,20
"Cement Dangote","FCT","Gwagwalada-Abuja",5,2010-06-01,3.54,13
"Cement Dangote","FCT","Gwagwalada-Abuja",5,2010-12-01,2.67,21
"Drink Swan Water Bottle","FCT","Gwagwalada-Abuja",5,2010-06-01,5.09,13
"Drink Swan Water Bottle","FCT","Gwagwalada-Abuja",5,2010-12-01,4.06,21
"Maize White","FCT","Gwagwalada-Abuja",5,2009-12-01,4.71,5
"Maize White","FCT","Gwagwalada-Abuja",5,2010-06-01,7.96,13
"Maize White","FCT","Gwagwalada-Abuja",5,2010-12-01,9.21,21
"Maize Yellow","FCT","Gwagwalada-Abuja",5,2009-12-01,5.95,5
"Maize Yellow","FCT","Gwagwalada-Abuja",5,2010-06-01,8.18,13
"Maize Yellow","FCT","Gwagwalada-Abuja",5,2010-12-01,14.55,21
"Rice Imported","FCT","Gwagwalada-Abuja",5,2009-12-01,2.63,5
"Rice Imported","FCT","Gwagwalada-Abuja",5,2010-06-01,4,13
"Rice Imported","FCT","Gwagwalada-Abuja",5,2010-12-01,3.03,21
"Rice Local","FCT","Gwagwalada-Abuja",5,2009-12-01,9,5
"Rice Local","FCT","Gwagwalada-Abuja",5,2010-06-01,6.75,13
"Rice Local","FCT","Gwagwalada-Abuja",5,2010-12-01,7.4,21
"Sorghum","FCT","Gwagwalada-Abuja",5,2009-12-01,10.59,5
"Sorghum","FCT","Gwagwalada-Abuja",5,2010-06-01,7.07,13
"Sorghum","FCT","Gwagwalada-Abuja",5,2010-12-01,7.74,21
"Drink Swan Water Bottle","Kebbi","Gwande",4,2010-06-01,11.85,12
"Drink Swan Water Bottle","Kebbi","Gwande",4,2010-12-01,26.17,20
"Cement Dangote","Kebbi","Gwandu",4,2009-12-01,0.65,4
"Cement Dangote","Kebbi","Gwandu",4,2010-06-01,22.16,12
"Cement Dangote","Kebbi","Gwandu",4,2010-12-01,26.31,20
"Drink Swan Water Bottle","Kebbi","Gwandu",4,2010-06-01,11.88,12
"Drink Swan Water Bottle","Kebbi","Gwandu",4,2010-12-01,26.18,20
"Maize White","Kebbi","Gwandu",4,2009-12-01,7.36,4
"Maize White","Kebbi","Gwandu",4,2010-06-01,11.84,12
"Maize White","Kebbi","Gwandu",4,2010-12-01,18.29,20
"Maize Yellow","Kebbi","Gwandu",4,2009-12-01,4.32,4
